,x_lead,x_follow,v_follow,a_follow,a_lead,v_lead,t,size_lead,size_follow,spacing,relative_speed
39,34.347285161666726,21.93135538840586,8.993816882571593,-0.1633776301721991,-0.1789153331452024,8.811822566390813,3.89952773,4.8,6.485077818234761,7.615929773260867,0.18199431618078066
40,35.2288081192913,22.829172869760328,8.998733055774435,-0.14866103191138486,-0.2081554683938884,8.776225294977316,3.99960765,4.8,6.485077818234761,7.599635249530974,0.22250776079711976
41,36.10186354038886,23.72625652169393,9.005507280779575,-0.1335808681442292,-0.2394771761277879,8.698211554685049,4.09967397,4.8,6.485077818234761,7.5756070186949325,0.3072957260945266
42,36.96917937524236,24.62401451634805,9.002047386649677,-0.11871386841698994,-0.27296356780920966,8.666670930733856,4.19972629,4.8,6.485077818234761,7.545164858894311,0.33537645591582077
43,37.83366524019022,25.519866529939282,8.989935768290358,-0.10496879350640814,-0.30895105643660736,8.64844645641039,4.29975321,4.8,6.485077818234761,7.513798710250939,0.3414893118799682
44,38.697382189762195,26.412627776287554,8.966631567135186,-0.09285973677773916,-0.3475004332469669,8.651399404770759,4.39976353,4.8,6.485077818234761,7.484754413474641,0.31523216236442764
45,39.561912004473875,27.302528371716726,8.937680997687373,-0.08312136556486038,-0.3886399052741478,8.650657997835431,4.49977185,4.8,6.485077818234761,7.45938363275715,0.287022999851942
46,40.42530204122207,28.19223631352018,8.945062636900051,-0.07623493723705166,-0.4327391077187203,8.627223983209774,4.59979817,4.8,6.485077818234761,7.433065727701888,0.3178386536902771
47,41.28564721727074,29.08338879389172,8.954661904093957,-0.07246574507131721,-0.4801716705555089,8.5964038658001,4.69981709,4.8,6.485077818234761,7.402258423379021,0.3582580382938563
48,42.14240862953294,29.973737123170455,8.950558117089745,-0.07271393833012121,-0.5312174055095417,8.558152145451741,4.79984041,4.8,6.485077818234761,7.368671506362483,0.39240597163800395
49,42.994757918033066,30.86147122920836,8.933665216523316,-0.07788111223955826,-0.5862627904623383,8.516030209073543,4.89986573,4.8,6.485077818234761,7.333286688824708,0.417635007449773
50,43.84333052546569,31.746052749371167,8.9085319048259,-0.08799892147392788,-0.6452417403137676,8.489283974010869,4.99988665,4.8,6.485077818234761,7.297277776094522,0.41924793081503076
51,44.68947150311352,32.62848374197208,8.889706102057044,-0.10299253413628404,-0.7078908918035359,8.463046583137588,5.09988797,4.8,6.485077818234761,7.260987761141441,0.42665951891945575
52,45.53189418837997,33.50863038807113,8.873558155134651,-0.12314654195149459,-0.7743354291097325,8.417914556409066,5.19989329,4.8,6.485077818234761,7.22326380030884,0.4556435987255849
53,46.369001263797514,34.3858934961038,8.846234387224463,-0.1484436022787553,-0.8445523600739229,8.359841869772957,5.29991756,4.8,6.485077818234761,7.183107767693717,0.486392517451506
54,47.19952625673965,35.25981783850258,8.813445484621688,-0.179771606508116,-0.9187750129243641,8.282526935517156,5.40000853,4.8,6.485077818234761,7.139708418237075,0.5309185491045323
55,48.02046093855801,36.128102548876825,8.769797586516948,-0.218449318006528,-0.9974644440296854,8.180994972936217,5.50010485,4.8,6.485077818234761,7.092358389681185,0.5888026135807305
56,48.829722012791336,36.990910013295505,8.711991497517099,-0.2647950485793927,-1.0806233113707144,8.063933326232467,5.60022217,4.8,6.485077818234761,7.038811999495832,0.6480581712846316
57,49.625093908920704,37.84840950019213,8.670914519494767,-0.31935577465748904,-1.168309219007526,7.922723248195879,5.70030109,4.8,6.485077818234761,6.976684408728571,0.7481912712988876
58,50.402526671404225,38.703462790857046,8.642143181913692,-0.38143757887506985,-1.2567924480726629,7.738317221800769,5.80030941,4.8,6.485077818234761,6.899063880547179,0.9038259601129228
59,51.15841289332723,39.55416605490645,8.62166950459351,-0.44944836891237644,-1.3405139353015398,7.5385765504252715,5.90024373,4.8,6.485077818234761,6.804246838420778,1.0830929541682393
60,51.89385501221127,40.403358064345845,8.620695284978671,-0.5230385495739763,-1.41627296773376,7.359820142013044,6.00011665,4.8,6.485077818234761,6.690496947865424,1.2608751429656273
61,52.61239286980174,41.24590439272016,8.589725386927197,-0.601352444620081,-1.4792518085125583,7.216128513334689,6.09994897,4.8,6.485077818234761,6.566488477081575,1.3735968735925086
62,53.316624991731885,42.08730019519138,8.556668366906568,-0.6840314006182008,-1.527102595292926,7.06054977843171,6.19976529,4.8,6.485077818234761,6.429324796540503,1.4961185884748573
63,54.00286229174862,42.92281441512073,8.509665572904597,-0.7713192619971626,-1.5590585426380774,6.870333308870099,6.29959921,4.8,6.485077818234761,6.280047876627887,1.6393322640344978
64,54.669388808251284,43.748954945311645,8.447633626185914,-0.861973713645415,-1.5697014212531415,6.6673493601960905,6.39949053,4.8,6.485077818234761,6.120433862939639,1.780284265989823
65,55.31453629370902,44.56433151020683,8.380756782786976,-0.954747577014518,-1.553838293921933,6.450470011660667,6.49944785,4.8,6.485077818234761,5.950204783502191,1.9302867711263092
66,55.94099817217434,45.333018430896054,8.293172855289981,-1.050459411004266,-1.517358865450055,6.312422802719227,6.59947017,4.8,6.485077818234761,5.807979741278285,1.9807500525707544
67,56.557900803955135,46.106204391905294,8.1868961676017,-1.1501787895617244,-1.469060012466182,6.199652944529786,6.69954009,4.8,6.485077818234761,5.651696412049842,1.9872432230719141
68,57.16062502562019,46.84534171032653,8.084707921074111,-1.2541641856837142,-1.4126996736789565,6.0339535492694125,6.79964541,4.8,6.485077818234761,5.5152833152936624,2.0507543718046986
69,57.748633499954884,47.55921862055602,7.948458809814202,-1.3633961441794005,-1.3563602499029677,5.909023586719996,6.89978773,4.8,6.485077818234761,5.389414879398868,2.0394352230942063
70,58.32826769941215,48.27960136584294,7.776467833445339,-1.476820563004781,-1.298308357167979,5.845121701060552,6.99993965,4.8,6.485077818234761,5.248666333569209,1.9313461323847871
71,58.90207139699868,48.993393457056285,7.601088612583029,-1.5924256764740912,-1.2318923373974222,5.753293420299112,7.10007997,4.8,6.485077818234761,5.108677939942393,1.8477951922839164
72,59.46422811652081,49.689549993015405,7.418107608817621,-1.7104998953371096,-1.1636787833694477,5.634661667513873,7.20016329,4.8,6.485077818234761,4.974678123505403,1.7834459413037482
73,60.01389953277438,50.36220093480286,7.219272933936198,-1.8308358837392058,-1.0983443264249222,5.49655344723619,7.30014621,4.8,6.485077818234761,4.851698597971525,1.722719486700008
74,60.549476698011695,51.00400739095769,7.0144253691716445,-1.9470596222455643,-1.0333257146991885,5.400888601650743,7.40003253,4.8,6.485077818234761,4.745469307054006,1.6135367675209018
75,61.07876820579655,51.61944912353956,6.809464148122982,-2.050948280777651,-0.9679584171013812,5.325685969469161,7.49982485,4.8,6.485077818234761,4.65931908225699,1.4837781786538207
76,61.59689425802007,52.204017606718594,6.5974982348585245,-2.136608882423419,-0.9003771076470994,5.203713142114215,7.59955617,4.8,6.485077818234761,4.592876651301478,1.3937850927443094
77,62.10700367320063,52.75881682809792,6.378998206870575,-2.195510655447655,-0.8260256686353495,5.174208940488743,7.69927109,4.8,6.485077818234761,4.54818684510271,1.204789266381832
78,62.61776924295189,53.288660635721214,6.1634516280329255,-2.224199524572913,-0.7509703530331857,5.148996971477561,7.79903241,4.8,6.485077818234761,4.529108607230673,1.0144546565553645
79,63.12291898347904,53.79102517758093,5.938923183100659,-2.221553879176983,-0.6842355973440629,5.068335270314863,7.89886273,4.8,6.485077818234761,4.531893805898112,0.8705879127857958
80,63.62152114615548,54.26638286678273,5.69877253055278,-2.17891729948024,-0.6260868987247872,5.0080758231800475,7.99875765,4.8,6.485077818234761,4.555138279372753,0.6906967073727328
81,64.11552165688994,54.713359193244514,5.444403563732538,-2.0883281231903115,-0.5795305878784104,4.965913443327741,8.09870197,4.8,6.485077818234761,4.602162463645425,0.4784901204047971
82,64.6064175101699,55.13477674829025,5.195766839316976,-1.9624501427001675,-0.5430971675781642,4.928455479546632,8.19868429,4.8,6.485077818234761,4.671640761879655,0.2673113597703436
83,65.09360620479585,55.5366031815096,4.974493100270448,-1.8199545958126186,-0.5105666574032109,4.881590029844281,8.29871821,4.8,6.485077818234761,4.7570030232862495,0.09290307042616686
84,65.5756016700817,55.92530609568938,4.802361377899471,-1.670097584172552,-0.4834129189605821,4.812590784779449,8.39882253,4.8,6.485077818234761,4.850295574392317,-0.010229406879977532
85,66.05020480218985,56.306777616274395,4.663595935708168,-1.5304286565755758,-0.46172220213241444,4.74370196807868,8.49897785,4.8,6.485077818234761,4.943427185915458,-0.08010603237051228
86,66.51831384928616,56.68234309700661,4.537955699029465,-1.4005795106627923,-0.44479473255534063,4.671392693509613,8.59915417,4.8,6.485077818234761,5.0359707522795505,-0.13343699448014856
87,66.97882069759095,57.05168272200213,4.423981466363005,-1.2711947809003934,-0.4345504901136329,4.613522773102373,8.69930009,4.8,6.485077818234761,5.127137975588821,-0.1895413067393683
88,67.4354228986866,57.41688769333599,4.308565440022001,-1.1579930957336306,-0.42883055723382857,4.575994677396314,8.79941541,4.8,6.485077818234761,5.2185352053506096,-0.267429237374313
89,67.88650270071129,57.77765074066633,4.208832036258944,-1.073513513412245,-0.4249982512351722,4.504910456330494,8.89948973,4.8,6.485077818234761,5.308851960044959,-0.2960784200715496
90,68.32907301468903,58.1353512453311,4.125013756647415,-1.0056102816050176,-0.4246408536077542,4.421034642995323,8.99951865,4.8,6.485077818234761,5.393721769357929,-0.29602088634790835
91,68.76347634322957,58.4903481839745,4.040155436893595,-0.941086036544164,-0.42915654755174565,4.350029688588679,9.09952297,4.8,6.485077818234761,5.473128159255073,-0.3098742516950841
92,69.1924707216867,58.84260419273022,3.968042644579711,-0.871366471160258,-0.43849965714266637,4.316981215492903,9.19950629,4.8,6.485077818234761,5.549866528956483,-0.3489385709131918
93,69.62037036252264,59.1941339993316,3.9029584033079185,-0.7783704880172296,-0.45381607167240945,4.307053406649332,9.29948321,4.8,6.485077818234761,5.626236363191038,-0.40409500334141324
94,70.04593484582155,59.54702519981434,3.843764155513711,-0.6721328626807821,-0.4727009536721927,4.249148920588407,9.39950153,4.8,6.485077818234761,5.698909646007206,-0.40538476507469623
95,70.46387291658536,59.898708632565025,3.7922298620907267,-0.57328746594775,-0.49109231092942246,4.176210701409379,9.49956185,4.8,6.485077818234761,5.765164284020334,-0.3839808393186521
96,70.87694388730586,60.23549798496781,3.7506247531081893,-0.4726102830062889,-0.5083925681244745,4.148115954995965,9.59963517,4.8,6.485077818234761,5.841445902338049,-0.3974912018877754
97,71.28869330558969,60.58148548471625,3.7221546000455437,-0.36726816423974556,-0.5229887317242403,4.135541165016111,9.69970609,4.8,6.485077818234761,5.907207820873443,-0.41338656497056725
98,71.69914938041386,60.930392369438444,3.6780616512753,-0.263928664834852,-0.5333714752065385,4.112749869374753,9.79976976,4.8,6.485077818234761,5.968757010975414,-0.4346882180994527
99,72.10679919471707,61.28472469238314,3.66452853486468,-0.16276638955370215,-0.5392474212671311,4.079224105673641,9.89982008,4.8,6.485077818234761,6.022074502333926,-0.41469557080896147
100,72.50947351979518,61.64479520086346,3.6686455099000117,-0.07284099514939413,-0.5380634185799194,4.013138635015941,9.99981065,4.8,6.485077818234761,6.064678318931716,-0.3444931251159291
101,72.90460990503117,62.006323009070854,3.678290101183682,-0.007462338802116436,-0.5271110029029936,3.962431133670718,10.09973097,4.8,6.485077818234761,6.098286895960311,-0.28414103248703615
102,73.2964160217846,62.36972389363962,3.6837393919757715,0.03961202781216745,-0.5044884650821059,3.9265851932134153,10.19961829,4.8,6.485077818234761,6.126692128144971,-0.24284580123764377
103,73.68274972179714,62.728913465577705,3.6537709623176964,0.07743389622778514,-0.4675939256455108,3.8640072659112406,10.29951121,4.8,6.485077818234761,6.153836256219432,-0.21023630359354417
104,74.06269047738742,63.08562964068586,3.6472691645908144,0.10155574236739817,-0.4138777297808729,3.7972745965286183,10.39944353,4.8,6.485077818234761,6.177060836701561,-0.1500054319378039
105,74.43679109465734,63.44358159489704,3.6516600109525013,0.11231926506986885,-0.3408427868951483,3.756069595927566,10.49945085,4.8,6.485077818234761,6.1932094997602976,-0.1044095849750648
106,74.81038116836429,63.80351994909043,3.653382916938551,0.11196692474917122,-0.2528615734360854,3.7663672337255396,10.59954417,4.8,6.485077818234761,6.206861219273859,-0.11298431678698861
107,75.18646228721417,64.16430077166002,3.6448041027449527,0.09960687501580878,-0.15740150041964568,3.7767703930798056,10.69968709,4.8,6.485077818234761,6.222161515554146,-0.13196629033485285
108,75.56238660520084,64.52509929774965,3.634030858249398,0.08094145814254101,-0.05769009270744848,3.752034180925485,10.79987541,4.8,6.485077818234761,6.2372873074511945,-0.11800332267608704
109,75.93503786107306,64.88346487799382,3.61436840037018,0.06344408322303385,0.04015220607267522,3.721080617126918,10.90006473,4.8,6.485077818234761,6.25157298307924,-0.10671221675673825
110,76.30528311138343,65.24210939457654,3.6061575656753186,0.04545603485971972,0.13539149535326098,3.7066911815953727,11.00018265,4.8,6.485077818234761,6.263173716806887,-0.10053361592005405
111,76.67396662704229,65.59943663852626,3.5964866984516553,0.024912515516253297,0.23052076152981277,3.69268084516001,11.10018697,4.8,6.485077818234761,6.274529988516034,-0.09619414670835491
112,77.04166941205018,65.95613130459421,3.5946071616250683,0.005904660660756522,0.3191715126850651,3.700861888482946,11.20005629,4.8,6.485077818234761,6.285538107455975,-0.10625472685787773
113,77.41156003079222,66.31550644471317,3.604930050424602,-0.00941036770003559,0.395751296851982,3.725755536306187,11.29979821,4.8,6.485077818234761,6.296053586079052,-0.12082548588158515
114,77.78400003544178,66.67787261200914,3.6105702417352115,-0.022421581817549517,0.46519038959658365,3.7522147113118858,11.39948253,4.8,6.485077818234761,6.306127423432639,-0.14164446957667431
115,78.1597259484148,67.02996629900773,3.6218891598343,-0.03423470990895088,0.5334439139164875,3.7677830501408454,11.499262618,4.8,6.485077818234761,6.329759649407078,-0.14589389030654543
116,78.5373719142521,67.37808900624277,3.6363751694852793,-0.04668942926665113,0.6034261542231539,3.7836788303699187,11.599265618,4.8,6.485077818234761,6.359282908009331,-0.14730366088463942
117,78.91980572629441,67.7240719533254,3.6332399268832907,-0.06337242975123825,0.6819927941908419,3.8618158254147783,11.699219618,4.8,6.485077818234761,6.395733772969007,-0.22857589853148763
118,79.31299382658966,68.07139869942083,3.6339631800672,-0.08064701310523596,0.7647807034501009,3.963615536291921,11.799147618,4.8,6.485077818234761,6.441595127168836,-0.3296523562247211
119,79.71713972336464,68.41967591251593,3.6318205884736217,-0.09272333452178518,0.8427251253039619,4.072545244816513,11.899066618,4.8,6.485077818234761,6.4974638108487115,-0.44072465634289104
120,80.13416566965985,68.77004065656419,3.6262777424493366,-0.10040796078729537,0.9192094147358265,4.19243279104364,11.998987618,4.8,6.485077818234761,6.564125013095659,-0.566155048594303
121,80.56274006574138,69.1222033354143,3.627193485663494,-0.1027590062288204,0.995036388942967,4.28941881298488,12.09892897,4.8,6.485077818234761,6.640536730327082,-0.6622253273213858
122,81.00029613978562,69.47542795409503,3.6231122801703437,-0.09985823818099616,1.0687635640350566,4.351450173236034,12.19904029,4.8,6.485077818234761,6.724868185690593,-0.7283378930656905
123,81.44597440529239,69.82481605063131,3.6115911883564595,-0.09445863594854952,1.1424553737990577,4.485530975832086,12.29911821,4.8,6.485077818234761,6.821158354661077,-0.8739397874756265
124,81.91122048103593,70.17667140734706,3.6094199517283525,-0.08522872780800414,1.2134386762842315,4.684825622549127,12.39915853,4.8,6.485077818234761,6.934549073688868,-1.0754056708207744
125,82.39448254864901,70.54355104676414,3.6035305288356354,-0.07105101510332519,1.2780158416200924,4.830492367480424,12.49915985,4.8,6.485077818234761,7.050931501884873,-1.226961838644789
126,82.89085418282174,70.91602095051381,3.596734502814448,-0.05334323710816754,1.339154254342852,4.948779903005174,12.59914517,4.8,6.485077818234761,7.17483323230793,-1.3520454001907258
127,83.39956837636863,71.28817763330125,3.5762148324734264,-0.03284111391395207,1.4001420873351569,5.085151498188394,12.69912609,4.8,6.485077818234761,7.311390743067389,-1.5089366657149679
128,83.92341325257654,71.65811053357065,3.560956051915823,-0.01058274003485222,1.4609923977565087,5.232252391781852,12.79913741,4.8,6.485077818234761,7.465302719005888,-1.671296339866029
129,84.46176196697908,72.02517197961002,3.5483334034133396,0.011574531095966586,1.5234871270703556,5.371653503309782,12.89918773,4.8,6.485077818234761,7.636589987369061,-1.823320099896442
130,85.0149140855774,72.39104327167816,3.5552397688165325,0.03664670777771998,1.5850676543035815,5.520870436418166,12.99926865,4.8,6.485077818234761,7.823870813899245,-1.9656306676016335
131,85.58498314466046,72.7573837465685,3.5785892661604537,0.06930135891784196,1.6405720415096245,5.706144793007512,13.09937397,4.8,6.485077818234761,8.027599398091962,-2.1275555268470585
132,86.1738508268418,73.12655483128225,3.587964063508748,0.11080998691680259,1.689698476457852,5.863044003649257,13.19945529,4.8,6.485077818234761,8.24729599555955,-2.2750799401405093
133,86.77801398276725,73.49663198141981,3.6202111702849753,0.16407766334882656,1.730833897235225,6.05605863468156,13.29949521,4.8,6.485077818234761,8.481382001347438,-2.4358474643965846
134,87.40539104715788,73.87314766396031,3.64312369865822,0.22907190393657792,1.76315451689519,6.269660485100827,13.39947853,4.8,6.485077818234761,8.732243383197567,-2.6265367864426072
135,88.05033609150809,74.25215161224372,3.66758345419573,0.30359004837471537,1.7878601666465297,6.43482928914217,13.49942785,4.8,6.485077818234761,8.998184479264363,-2.7672458349464404
136,88.7139506060401,74.63456418165889,3.692711652832088,0.39021946844017263,1.802541166438977,6.6353952072160896,13.59937117,4.8,6.485077818234761,9.279386424381212,-2.9426835543840015
137,89.39680586132843,75.02471252706817,3.744823689551174,0.490953153993281,1.8048293679584135,6.8025816114818705,13.69931309,4.8,6.485077818234761,9.572093334260256,-3.0577579219306963
138,90.09210235951582,75.42306638823062,3.797623149252177,0.6022364903174573,1.7974873430501308,6.892987665607825,13.799290618,4.8,6.485077818234761,9.869035971285196,-3.0953645163556476
139,90.79634049143158,75.82510453212566,3.8437274705363063,0.7199937579561274,1.7839105299421412,7.0265731526521495,13.899307618,4.8,6.485077818234761,10.171235959305914,-3.1828456821158433
140,91.51882349726925,76.22198156792784,3.9061300709884197,0.8412805958804754,1.765816935752735,7.2292923265564015,13.99931765,4.8,6.485077818234761,10.49684192934141,-3.323162255567982
141,92.26106641777237,76.63720344044766,3.9668819543097724,0.9609560762022327,1.7467967108414668,7.39881354441709,14.09939597,4.8,6.485077818234761,10.823862977324705,-3.4319315901073173
142,93.01953196655379,77.05534541475068,4.069270779951536,1.0792425286982579,1.7261612969847075,7.561497564759118,14.19948929,4.8,6.485077818234761,11.164186551803109,-3.492226784807582
143,93.79385494661835,77.50496446618376,4.189598865579213,1.1983796427375095,1.7013300420489381,7.704881952292191,14.29957321,4.8,6.485077818234761,11.488890480434588,-3.5152830867129783
144,94.5809223448485,77.98004410498359,4.324803626265223,1.31426298679126,1.6750350309941555,7.843254867902005,14.39964453,4.8,6.485077818234761,11.800878239864911,-3.5184512416367824
145,95.3834270042087,78.47791931841913,4.4657490854403346,1.4238115606500532,1.6491585205189103,8.013095808832713,14.49967285,4.8,6.485077818234761,12.105507685789572,-3.547346723392378
146,96.20333711347732,79.00041351833652,4.63277786457267,1.5273226020376778,1.6227490847614625,8.190880414855265,14.59968317,4.8,6.485077818234761,12.402923595140802,-3.5581025502825945
147,97.04126802195778,79.5462119543665,4.799559204116324,1.6242169787009315,1.595607451774655,8.367123719716622,14.69967509,4.8,6.485077818234761,12.695056067591278,-3.5675645156002975
148,97.89687090491587,80.1129260888021,4.970045513610752,1.7144886449689665,1.566964857395179,8.545811993221502,14.79966941,4.8,6.485077818234761,12.983944816113773,-3.57576647961075
149,98.77077972908764,80.7026225483169,5.145578195415444,1.7994186324825017,1.5349651818641734,8.713702222500494,14.89970973,4.8,6.485077818234761,13.26815718077074,-3.56812402708505
150,99.6604991719647,81.31664974010717,5.336873647951389,1.8749483095522899,1.5019689601693114,8.865815186447438,14.99978665,4.8,6.485077818234761,13.543849431857534,-3.528941538496049
151,100.5653368271144,81.95586948182543,5.541945153131693,1.935494003141999,1.4714673545875316,9.009799042882788,15.09989297,4.8,6.485077818234761,13.809467345288962,-3.467853889751095
152,101.48386399046973,82.61383946052732,5.683484790056645,1.979873345034712,1.443435882008116,9.158146012558886,15.19997529,4.8,6.485077818234761,14.070024529942412,-3.474661222502241
153,102.41834313070972,83.29139797504092,5.858039199470615,2.0055123849532763,1.418907698539986,9.332641113450203,15.30001621,4.8,6.485077818234761,14.326945155668792,-3.474601913979588
154,103.36900648242667,83.99007109896736,6.036853662033148,2.0151548915814277,1.3969183097669335,9.462533255009598,15.40007153,4.8,6.485077818234761,14.578935383459307,-3.42567959297645
155,104.33046483077085,84.70544117376782,6.243485948261635,2.0152689615819854,1.3744983055932785,9.589128995762183,15.50011385,4.8,6.485077818234761,14.825023657003026,-3.3456430475005474
